report_id,report_type,site_species_id,species_id,common_name,family,genus,species,infra_rank,infra_epithet,sec_infra_rank,sec_infra_epithet,cultivar,plant_group_id,official_budburst_species,location_id,latitude,longitude,locality,administrative_area_level_1,postal_code,administrative_area_level_2,country,observation_date,notes,observation_id,phenophase_id,phenophase_plant_structure,phenophase_title,pollinators_time_start,pollinators_time_end,pollinators_temperature_fahrenheit,pollinators_cloud_cover_id,pollinators_flowering_stage_id,pollinators_number_open_flowers,pollinators_plant_height,pollinators_ants,pollinators_bats,pollinators_bees_general,pollinators_bees_other,pollinators_beetles,pollinators_birds,pollinators_bumble_bees,pollinators_butterflies,pollinators_butterflies_moths,pollinators_carpenter_bees,pollinators_flies,pollinators_honey_bees,pollinators_large_bees_wasps,pollinators_metallic_green_bees,pollinators_moths,pollinators_not_sure,pollinators_small_bees_flies,pollinators_wasps,monarchs_patch_name,monarchs_monitoring_all_plants_in_patch,monarchs_number_of_plants_in_patch,monarchs_no_insects_present,monarchs_ants_present,monarchs_milkweed_aphids_present,monarchs_japanese_beetles_present,monarchs_milkweed_beetles_present,monarchs_milkweed_bugs_present,monarchs_other_insects_present,monarchs_spiders_present,monarchs_stem_plant_flowering_stage,monarchs_stem_number_flower_clusters,monarchs_stem_number_eggs,monarchs_stem_number_instar_1,monarchs_stem_number_instar_2_5,monarchs_stem_number_instar_2,monarchs_stem_number_instar_3,monarchs_stem_number_instar_4,monarchs_stem_number_instar_5
91542,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86556,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
91542,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86557,LC-ALLCHANGED,"Autumn Leaf Color Change","All leaves changed color"
91542,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86558,LD-ALLDROPPED,"Autumn Leaves Dropping","All leaves dropped"
91542,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86559,FL-NONE,Flowers,None
91542,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86560,FR-NONE,Fruit,None
91547,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86561,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
91547,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86562,LC-ALLCHANGED,"Autumn Leaf Color Change","All leaves changed color"
91547,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86563,LD-ALLDROPPED,"Autumn Leaves Dropping","All leaves dropped"
91547,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86564,FL-NONE,Flowers,None
91547,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86565,FR-NONE,Fruit,None
91552,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86566,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
91552,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86567,LC-ALLCHANGED,"Autumn Leaf Color Change","All leaves changed color"
91552,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86568,LD-ALLDROPPED,"Autumn Leaves Dropping","All leaves dropped"
91552,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86569,FL-NONE,Flowers,None
91552,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86570,FR-NONE,Fruit,None
91557,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86571,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
91557,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86572,LC-ALLCHANGED,"Autumn Leaf Color Change","All leaves changed color"
91557,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86573,LD-ALLDROPPED,"Autumn Leaves Dropping","All leaves dropped"
91557,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86574,FL-NONE,Flowers,None
91557,phenology,22416,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,27531,37.985535275370200,-107.226486459430000,"Lake City",CO,81235,"Hinsdale County",US,10/18/2017,,86575,FR-NONE,Fruit,None
94379,phenology,23029,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28235,39.335460000000000,-104.745270000000000,Franktown,CO,80116,"Douglas County",US,09/16/2017,,89292,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
94379,phenology,23029,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28235,39.335460000000000,-104.745270000000000,Franktown,CO,80116,"Douglas County",US,09/16/2017,,89293,LC-FIFTYCOLOR,"Autumn Leaf Color Change","50% Color change"
94379,phenology,23029,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28235,39.335460000000000,-104.745270000000000,Franktown,CO,80116,"Douglas County",US,09/16/2017,,89294,LD-EARLY,"Autumn Leaves Dropping","Early dropping"
94379,phenology,23029,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28235,39.335460000000000,-104.745270000000000,Franktown,CO,80116,"Douglas County",US,09/16/2017,,89295,FL-NONE,Flowers,None
94379,phenology,23029,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28235,39.335460000000000,-104.745270000000000,Franktown,CO,80116,"Douglas County",US,09/16/2017,,89296,FR-NONE,Fruit,None
95568,phenology,23185,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,01/16/2018,,90444,LU-NONE,"Leaves Unfolding",None
95568,phenology,23185,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,01/16/2018,,90445,LC-NONE,"Autumn Leaf Color Change",None
95568,phenology,23185,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,01/16/2018,,90446,LD-ALLDROPPED,"Autumn Leaves Dropping","All leaves dropped"
95568,phenology,23185,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,01/16/2018,,90447,FL-NONE,Flowers,None
95568,phenology,23185,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,01/16/2018,,90448,FR-NONE,Fruit,None
96866,phenology,23306,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,03/20/2018,"Pretty much the same as last time, some small buds are beginning to emerge .",91779,LU-NONE,"Leaves Unfolding",None
96866,phenology,23306,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,03/20/2018,"Pretty much the same as last time, some small buds are beginning to emerge .",91780,LC-NONE,"Autumn Leaf Color Change",None
96866,phenology,23306,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,03/20/2018,"Pretty much the same as last time, some small buds are beginning to emerge .",91781,LD-NONE,"Autumn Leaves Dropping",None
96866,phenology,23306,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,03/20/2018,"Pretty much the same as last time, some small buds are beginning to emerge .",91782,FL-NONE,Flowers,None
96866,phenology,23306,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,03/20/2018,"Pretty much the same as last time, some small buds are beginning to emerge .",91783,FR-NONE,Fruit,None
97012,phenology,23380,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28835,39.550537600000000,-107.324776199999970,"Glenwood Springs",CO,81601,"Garfield County",US,04/02/2018,,92268,LU-NONE,"Leaves Unfolding",None
97012,phenology,23380,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28835,39.550537600000000,-107.324776199999970,"Glenwood Springs",CO,81601,"Garfield County",US,04/02/2018,,92269,LC-NONE,"Autumn Leaf Color Change",None
97012,phenology,23380,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28835,39.550537600000000,-107.324776199999970,"Glenwood Springs",CO,81601,"Garfield County",US,04/02/2018,,92270,LD-NONE,"Autumn Leaves Dropping",None
97012,phenology,23380,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28835,39.550537600000000,-107.324776199999970,"Glenwood Springs",CO,81601,"Garfield County",US,04/02/2018,,92271,FL-MIDDLE,Flowers,"Middle Flowering"
97012,phenology,23380,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28835,39.550537600000000,-107.324776199999970,"Glenwood Springs",CO,81601,"Garfield County",US,04/02/2018,,92272,FR-NONE,Fruit,None
97246,phenology,23573,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28785,38.999657899999990,-86.589531999999960,Springville,IN,47462,"Monroe County",US,04/03/2018,"10/06/18 leaves w/yellow tinge. Trees too tall to view properly.",93040,LU-BUDBURST,"Leaves Unfolding","Leaf bud burst"
97501,phenology,23742,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29076,37.449495900000000,-122.137070300000000,"Palo Alto",CA,94303,"Santa Clara County",US,04/21/2018,,93633,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
97501,phenology,23742,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29076,37.449495900000000,-122.137070300000000,"Palo Alto",CA,94303,"Santa Clara County",US,04/21/2018,,93634,LC-NONE,"Autumn Leaf Color Change",None
97501,phenology,23742,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29076,37.449495900000000,-122.137070300000000,"Palo Alto",CA,94303,"Santa Clara County",US,04/21/2018,,93635,LD-NONE,"Autumn Leaves Dropping",None
97501,phenology,23742,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29076,37.449495900000000,-122.137070300000000,"Palo Alto",CA,94303,"Santa Clara County",US,04/21/2018,,93636,FL-NONE,Flowers,None
97501,phenology,23742,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29076,37.449495900000000,-122.137070300000000,"Palo Alto",CA,94303,"Santa Clara County",US,04/21/2018,,93637,FR-NONE,Fruit,None
97814,phenology,23962,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,04/27/2018,,94383,LU-MIDDLE,"Leaves Unfolding","Middle Leaves"
97814,phenology,23962,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,04/27/2018,,94384,LC-NONE,"Autumn Leaf Color Change",None
97814,phenology,23962,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,04/27/2018,,94385,LD-NONE,"Autumn Leaves Dropping",None
97814,phenology,23962,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,04/27/2018,,94386,FL-MIDDLE,Flowers,"Middle Flowering"
97814,phenology,23962,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,04/27/2018,,94387,FR-NONE,Fruit,None
97929,phenology,24060,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29245,37.454908399999990,-122.142914500000020,"Palo Alto",CA,94301,"Santa Clara County",US,04/29/2018,"The bark is how I identified this tree at first, because of its distinctive texture.",94709,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
97929,phenology,24060,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29245,37.454908399999990,-122.142914500000020,"Palo Alto",CA,94301,"Santa Clara County",US,04/29/2018,"The bark is how I identified this tree at first, because of its distinctive texture.",94710,LC-NONE,"Autumn Leaf Color Change",None
97929,phenology,24060,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29245,37.454908399999990,-122.142914500000020,"Palo Alto",CA,94301,"Santa Clara County",US,04/29/2018,"The bark is how I identified this tree at first, because of its distinctive texture.",94711,LD-NONE,"Autumn Leaves Dropping",None
97929,phenology,24060,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29245,37.454908399999990,-122.142914500000020,"Palo Alto",CA,94301,"Santa Clara County",US,04/29/2018,"The bark is how I identified this tree at first, because of its distinctive texture.",94712,FL-NONE,Flowers,None
97929,phenology,24060,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29245,37.454908399999990,-122.142914500000020,"Palo Alto",CA,94301,"Santa Clara County",US,04/29/2018,"The bark is how I identified this tree at first, because of its distinctive texture.",94713,FR-NONE,Fruit,None
97980,phenology,24093,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,05/01/2018,,94875,LU-MIDDLE,"Leaves Unfolding","Middle Leaves"
97980,phenology,24093,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,05/01/2018,,94876,LC-NONE,"Autumn Leaf Color Change",None
97980,phenology,24093,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,05/01/2018,,94877,LD-NONE,"Autumn Leaves Dropping",None
97980,phenology,24093,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,05/01/2018,,94878,FL-MIDDLE,Flowers,"Middle Flowering"
97980,phenology,24093,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,28469,39.790523000000000,-105.032201000000000,Denver,CO,80221,"Denver County",US,05/01/2018,,94879,FR-NONE,Fruit,None
98173,phenology,19044,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,23544,46.173358000000000,-89.508010000000000,,WI,54540,"Vilas County",US,04/30/2018,,95425,LU-NONE,"Leaves Unfolding",None
98173,phenology,19044,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,23544,46.173358000000000,-89.508010000000000,,WI,54540,"Vilas County",US,04/30/2018,,95426,LC-NONE,"Autumn Leaf Color Change",None
98173,phenology,19044,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,23544,46.173358000000000,-89.508010000000000,,WI,54540,"Vilas County",US,04/30/2018,,95427,LD-NONE,"Autumn Leaves Dropping",None
98173,phenology,19044,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,23544,46.173358000000000,-89.508010000000000,,WI,54540,"Vilas County",US,04/30/2018,,95428,FL-MIDDLE,Flowers,"Middle Flowering"
98173,phenology,19044,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,23544,46.173358000000000,-89.508010000000000,,WI,54540,"Vilas County",US,04/30/2018,,95429,FR-NONE,Fruit,None
98216,phenology,24246,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29241,41.173730203863400,-86.406478498047700,Culver,IN,46511,,US,05/06/2018,,95534,LU-MIDDLE,"Leaves Unfolding","Middle Leaves"
98216,phenology,24246,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29241,41.173730203863400,-86.406478498047700,Culver,IN,46511,,US,05/06/2018,,95535,LC-NONE,"Autumn Leaf Color Change",None
98216,phenology,24246,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29241,41.173730203863400,-86.406478498047700,Culver,IN,46511,,US,05/06/2018,,95536,LD-NONE,"Autumn Leaves Dropping",None
98216,phenology,24246,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29241,41.173730203863400,-86.406478498047700,Culver,IN,46511,,US,05/06/2018,,95537,FL-LATE,Flowers,"Late Flowering"
98216,phenology,24246,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29241,41.173730203863400,-86.406478498047700,Culver,IN,46511,,US,05/06/2018,,95538,FR-MIDDLE,Fruit,"Middle Fruiting"
98416,phenology,24395,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29392,46.617241147279564,-112.211110826562670,Helena,MT,59602,,US,05/05/2018,,96047,LU-EARLY,"Leaves Unfolding","Early Leaves"
98416,phenology,24395,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29392,46.617241147279564,-112.211110826562670,Helena,MT,59602,,US,05/05/2018,,96048,LC-NONE,"Autumn Leaf Color Change",None
98416,phenology,24395,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29392,46.617241147279564,-112.211110826562670,Helena,MT,59602,,US,05/05/2018,,96049,LD-NONE,"Autumn Leaves Dropping",None
98416,phenology,24395,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29392,46.617241147279564,-112.211110826562670,Helena,MT,59602,,US,05/05/2018,,96050,FL-NONE,Flowers,None
98416,phenology,24395,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29392,46.617241147279564,-112.211110826562670,Helena,MT,59602,,US,05/05/2018,,96051,FR-NONE,Fruit,None
98623,phenology,24550,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29426,37.435305900000000,-122.149425599999970,"Palo Alto",CA,94301,"Santa Clara County",US,05/08/2018,,96696,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
98623,phenology,24550,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29426,37.435305900000000,-122.149425599999970,"Palo Alto",CA,94301,"Santa Clara County",US,05/08/2018,,96697,LC-NONE,"Autumn Leaf Color Change",None
98623,phenology,24550,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29426,37.435305900000000,-122.149425599999970,"Palo Alto",CA,94301,"Santa Clara County",US,05/08/2018,,96698,LD-EARLY,"Autumn Leaves Dropping","Early dropping"
98623,phenology,24550,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29426,37.435305900000000,-122.149425599999970,"Palo Alto",CA,94301,"Santa Clara County",US,05/08/2018,,96699,FL-NONE,Flowers,None
98623,phenology,24550,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29426,37.435305900000000,-122.149425599999970,"Palo Alto",CA,94301,"Santa Clara County",US,05/08/2018,,96700,FR-NONE,Fruit,None
98788,phenology,24694,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29517,38.902448500000000,-120.061455099999990,"South Lake Tahoe",CA,96150,"El Dorado County",US,04/21/2018,,97133,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
98788,phenology,24694,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29517,38.902448500000000,-120.061455099999990,"South Lake Tahoe",CA,96150,"El Dorado County",US,04/21/2018,,97134,LC-NONE,"Autumn Leaf Color Change",None
98788,phenology,24694,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29517,38.902448500000000,-120.061455099999990,"South Lake Tahoe",CA,96150,"El Dorado County",US,04/21/2018,,97135,LD-NONE,"Autumn Leaves Dropping",None
98788,phenology,24694,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29517,38.902448500000000,-120.061455099999990,"South Lake Tahoe",CA,96150,"El Dorado County",US,04/21/2018,,97136,FL-MIDDLE,Flowers,"Middle Flowering"
98788,phenology,24694,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29517,38.902448500000000,-120.061455099999990,"South Lake Tahoe",CA,96150,"El Dorado County",US,04/21/2018,,97137,FR-NONE,Fruit,None
99704,phenology,25165,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29752,38.909895900000000,-104.822037700000010,"Colorado Springs",CO,80918,"El Paso County",US,08/14/2018,,99512,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
99704,phenology,25165,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29752,38.909895900000000,-104.822037700000010,"Colorado Springs",CO,80918,"El Paso County",US,08/14/2018,,99513,LC-NONE,"Autumn Leaf Color Change",None
99704,phenology,25165,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29752,38.909895900000000,-104.822037700000010,"Colorado Springs",CO,80918,"El Paso County",US,08/14/2018,,99514,LD-NONE,"Autumn Leaves Dropping",None
99704,phenology,25165,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29752,38.909895900000000,-104.822037700000010,"Colorado Springs",CO,80918,"El Paso County",US,08/14/2018,,99515,FL-NONE,Flowers,None
99704,phenology,25165,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29752,38.909895900000000,-104.822037700000010,"Colorado Springs",CO,80918,"El Paso County",US,08/14/2018,,99516,FR-NONE,Fruit,None
99831,phenology,25207,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29788,39.790500000000000,-105.032300000000020,Denver,CO,80221,"Denver County",US,08/28/2018,"absolutely stunning tree",99736,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
99831,phenology,25207,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29788,39.790500000000000,-105.032300000000020,Denver,CO,80221,"Denver County",US,08/28/2018,"absolutely stunning tree",99737,LC-EARLY,"Autumn Leaf Color Change","Early color change"
99831,phenology,25207,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29788,39.790500000000000,-105.032300000000020,Denver,CO,80221,"Denver County",US,08/28/2018,"absolutely stunning tree",99738,LD-NONE,"Autumn Leaves Dropping",None
99831,phenology,25207,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29788,39.790500000000000,-105.032300000000020,Denver,CO,80221,"Denver County",US,08/28/2018,"absolutely stunning tree",99739,FL-NONE,Flowers,None
99831,phenology,25207,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29788,39.790500000000000,-105.032300000000020,Denver,CO,80221,"Denver County",US,08/28/2018,"absolutely stunning tree",99740,FR-NONE,Fruit,None
100005,phenology,25308,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29824,39.790500000000000,-105.032300000000000,Denver,CO,80221,"Denver County",US,09/22/2018,,100251,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
100005,phenology,25308,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29824,39.790500000000000,-105.032300000000000,Denver,CO,80221,"Denver County",US,09/22/2018,,100252,LC-FIFTYCOLOR,"Autumn Leaf Color Change","50% Color change"
100005,phenology,25308,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29824,39.790500000000000,-105.032300000000000,Denver,CO,80221,"Denver County",US,09/22/2018,,100253,LD-NONE,"Autumn Leaves Dropping",None
100005,phenology,25308,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29824,39.790500000000000,-105.032300000000000,Denver,CO,80221,"Denver County",US,09/22/2018,,100254,FL-NONE,Flowers,None
100005,phenology,25308,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29824,39.790500000000000,-105.032300000000000,Denver,CO,80221,"Denver County",US,09/22/2018,,100255,FR-NONE,Fruit,None
100264,phenology,25414,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29848,44.008835800000000,-123.036501800000000,,OR,97405,"Lane County",US,10/02/2018,,101104,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
100264,phenology,25414,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29848,44.008835800000000,-123.036501800000000,,OR,97405,"Lane County",US,10/02/2018,,101105,LC-EARLY,"Autumn Leaf Color Change","Early color change"
100264,phenology,25414,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29848,44.008835800000000,-123.036501800000000,,OR,97405,"Lane County",US,10/02/2018,,101106,LD-NONE,"Autumn Leaves Dropping",None
100264,phenology,25414,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,29848,44.008835800000000,-123.036501800000000,,OR,97405,"Lane County",US,10/02/2018,,101107,FL-NONE,Flowers,None
